Population,Area (2016),Population Density,Cost of Living Index (2016),Built-up areas per capita,Road Length per capita (2017),Pedestrian Streets per capita,Rapid Transit to Resident Ratio (RTR),Modal split (Passenger) - by trips - Car (2017),Modal split (Passenger) - by trips - Public Transport (2017),Traffic Index (2018),Average travel speed (2019),Share of population with access to open public spaces (2020),Surface transport SOx Concentration,Surface transport NOx Concentration,Oxford Economics Global Cities Index (Rank),Oxford Economics Global Cities Index (Economics),Oxford Economics Global Cities Index (Human Capital),Oxford Economics Global Cities Index (Quality of Life),Oxford Economics Global Cities Index (Environment),Oxford Economics Global Cities Index (Governance),country_code,region
0.21163790939126492,0.04674883236262656,-0.2704830498387823,-0.520888477555998,-0.2173207485441494,-0.19925273163516244,-0.26884828223445034,-0.6651654329228347,-1.25082098531457,-1.1783793463183732,,,-0.46902330706173645,0.29036817477419286,0.03301712182873076,-0.3881139209470631,-0.6340628164991151,-0.565759145705723,-0.6009755736802169,0.1436826908641989,1.1714077022622975,VNM,East and Southeast Asia
3.662211044876414,3.0268864323732783,-0.3842534626244734,-0.2449296185039471,-0.8313405092457389,-0.46074636397332264,-0.31710612897691876,0.2545296661659004,0.10244414481144752,0.24260590502793267,1.5138656427116932,-0.7144579859584763,-1.0946015984582116,4.987431715402974,5.350874186799097,-0.46534353618616753,-1.1946095541786004,-0.9294547060608799,1.012696526146349,0.7450437196212211,-0.037595473072579155,IDN,East and Southeast Asia
3.4552529471833173,1.0967257742161496,0.3167556470484736,-1.1440213850928869,-0.9894536308405287,-0.3628344870049789,-0.3089283660831283,-0.4489571076824015,-0.7997326086058976,0.5705255784155417,1.8324200563289204,-0.4131717489153283,-0.07672029265001164,-0.2810223190762313,-0.282925646439156,-0.21048580589712285,-0.9280558607366074,-1.061077861237032,1.409971129403143,1.4091233832792824,-0.39318464228871935,IND,Central and South Asia
-0.592671596943978,-0.5342028765817085,-0.5714785781843681,-1.0550023983019028,1.079732399573065,-0.291582548271877,-0.24506755089260573,-0.22821363167810416,,,-1.1764729424931473,1.4725332399681361,-0.35893796987392873,,,-0.0019658447515408088,0.8868611990228449,-0.3440780422511513,-0.5845931158139573,-0.08136652848658854,1.2318578610290414,AZE,Central and South Asia
2.2189150302454723,0.7396270173421087,-0.1524607469692195,0.08444063262269429,-0.39201061708814244,,-0.1676143431595499,-0.13680292249995044,-0.447063514088208,0.4065657417217373,0.7051528534799041,,0.4566977153372346,0.6652584082072553,0.09514946133717234,-0.4267287285666153,-0.6458225382686148,-0.88442573192167,0.4515973442269593,-0.9483594227068353,0.2788788875297856,BRA,Latin America
-0.5738580237298313,-0.570750297327879,1.0937484935463282,,-0.5170146716259597,,0.6952612678168235,-1.1161538002150289,,,,,-0.46902330706173645,,,-0.1332561906580184,-0.17543366748862718,-0.6142518870864107,0.15671310263428734,0.06989606156885876,0.520679522596761,CHN,East and Southeast Asia
-0.7664777127212508,-0.6133889548650778,-0.7436626293127885,,1.8820520284431892,,0.18438413157418507,-1.1161538002150289,,,,,1.0878978903086856,,,1.7395619788902648,2.4665838233923036,0.8786317939904711,0.3614938259625317,0.5310624946647347,1.6194500554746343,RUS,Europe and North America
1.356454356460385,0.7106936425847238,-0.638407728021221,0.19079489578876496,-0.08648165328317625,-0.355109305187691,-0.19450818836396822,-0.6255371451865213,0.31978672631653543,0.7180894314399665,0.4504646202892877,-0.5865415259984771,0.23590250207051167,-0.2827685400129405,-0.3860163012235684,-0.5000968630437646,-0.13231468766712834,-0.7112373698477857,-0.633740489412736,-1.767391007885111,-0.06248671491770897,ARG,Latin America
-0.7057018296324279,1.6175265198490787,-0.6738394882662245,,-0.1860738904299939,-0.41513901059180713,-0.006678859772788073,-0.7141511073853382,-1.0539824209326039,0.3355164791544226,,0.24464258961932395,1.4241539586434802,,,-1.2106093232435255,-0.7477401269376122,-0.9329184733023576,-1.3504730210615914,-0.9299127653830003,-1.6519703013138556,JPN,East and Southeast Asia
-0.317469134169948,-0.5410555179716154,,,-0.3856196095190583,0.125617495926444,,-0.3683363280874243,-0.6890109161410416,1.2646222204193145,,,-0.46902330706173645,,,0.3378444623005188,-0.21071283279712627,0.6119217163966895,0.29186838003092863,1.0697048885207177,0.520679522596761,CHN,East and Southeast Asia
-0.384701974640065,-0.616434573260592,1.6767622921430718,,-0.5081198874001503,,,1.2879111952513416,,,,,-0.46902330706173645,,,0.2567533662994591,-0.37534893757012194,1.4189794836609897,-0.10950183769243037,0.2949452809196462,0.520679522596761,CHN,East and Southeast Asia
0.1734115313467753,-0.3697394832239413,0.5385698304246879,,-0.24698372413038922,-0.42482942606545204,-0.3111696498271678,-0.1633845045524558,,,,,-0.46902330706173645,,,0.7664688268775486,1.2200533158253362,1.0275737853740115,0.0010797529048216016,0.7782477028041241,0.520679522596761,CHN,East and Southeast Asia
-0.35641540175425634,0.9672869924067957,-0.809982554053481,0.7281884634164428,2.9576851060676685,0.4700241119170655,-0.19273676418262414,-1.1161538002150289,2.0093177372617452,-1.6265362332814388,-0.8759718868688531,,1.0878978903086856,-0.30142754060853605,-0.4857451142585611,-1.3843759575315107,-1.253408163026099,-0.9883387491660005,-0.9859633335373164,-1.9334109237996262,-1.0901394139523541,USA,Europe and North America
