ATO UC Code,Urban Center,Indicator code,Indicator name,Indicator source,Units,Header,Year,Value
CHN-94,Zhengzhou,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,5621593
CHN-95,Zhenjiang,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,3210418
CHN-96,Zhongshan,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,2909633
CHN-97,Zhuhai,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,2439585
CHN-98,Zhuzhou,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,4020800
CHN-99,Zibo,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,2631647
CHN-100,Zunyi,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,6606675
COK-1,Avarua,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,5445
FJI-1,Suva,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,185913
GEO-1,Tbilisi,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1118035
HKG-1,Hong Kong,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,7450000
IND-1,Agartala,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,522613
IND-2,Agra,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1585704
IND-3,Ahmedabad,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,8009000
IND-5,Aligarh,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1131160
IND-6,Amritsar,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1132383
IND-7,Asansol,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,563917
IND-8,Aurangabad,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1371330
IND-10,Bareilly,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1000000
IND-11,Begusarai,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,252008
IND-12,Belagavi,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,488157
IND-13,Bengaluru,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,15386000
IND-14,Berhampore,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,634220
IND-15,Bhopal,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1798218
IND-16,Bhubaneshwar,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,837737
IND-17,Bikaner,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,529007
IND-18,Bilaspur,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1625502
IND-19,Bokaro,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,48086
IND-20,Chandigarh,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1055450
IND-21,Chennai,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,12395000
IND-22,Coimbatore,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,959823
IND-23,Dehradun,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,578420
IND-24,Delhi [New Delhi],SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,32226000
IND-25,Dhanbad,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1162472
IND-28,Erode,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,151184
IND-30,Faizabad,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,165228
IND-31,Farrukhabad,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,275754
IND-32,Fatehpur,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,193193
IND-35,Gorakhpur,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,673446
IND-36,Guntur,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,647508
IND-37,Guruvayur,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,38138
IND-38,Guwahati,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1116267
IND-39,Gwalior,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1069276
IND-41,Hyderabad (India),SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,10494000
IND-42,Indore,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1994397
IND-43,Jabalpur,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1267564
IND-44,Jaipur,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,3073350
IND-45,Jalandhar,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,873725
IND-46,Jammu,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,502197
IND-47,Jamshedpur,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1558000
IND-48,Jaunpur,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,180362
IND-49,Jodhpur,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1033918
IND-51,Kochi,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,677381
IND-52,Kolkata,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,18502000
IND-54,Kota,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1001694
IND-56,Krishnanagar,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,153062
IND-57,Kuchai Kot,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,8510
IND-59,Lucknow,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,3382000
IND-60,Ludhiana,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1618879
IND-61,Madurai,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1561129
IND-63,Mangaluru,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,623841
IND-64,Meerut,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1305429
IND-65,Mirzapur,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,2496970
IND-66,Moradabad,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,887871
IND-67,Mumbai,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,24973000
IND-68,Muzaffarnagar,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,10793
IND-69,Muzaffarpur,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,333200
IND-71,Nagpur,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,2405665
IND-72,Nashik,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1486053
IND-73,Patna,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1684222
IND-75,Prayagraj,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,5954391
IND-76,Puducherry,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,244377
IND-77,Pune,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,8231000
IND-78,Raipur,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1010087
IND-79,Rajkot,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1335397
IND-80,Ranchi,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1073440
IND-82,Salem,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,693236
IND-83,Sangli,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,436639
IND-85,Solapur,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,951558
IND-86,Srinagar,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1180570
IND-87,Sultanpur,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,20553
IND-88,Surat,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,6538000
IND-91,Thiruvananthapuram,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,743691
IND-93,Tiruppur,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,877778
IND-94,Udaipur,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,451100
IND-95,Vadodara,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,2065771
IND-96,Varanasi,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1198491
IND-97,Vasai-Virar,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1222390
IND-98,Vellore,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,696110
IND-99,Vijayawada,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1048240
IND-100,Visakhapatnam,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,2035922
IDN-1,Balikpapan,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,598043
IDN-2,Bandar Lampung,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1166761
IDN-3,Bandung,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,432557
IDN-4,Banjarmasin,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,692793
IDN-6,Cilacap,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1174964
IDN-7,Cilegon,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,387543
IDN-8,Cirebon,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,316126
IDN-9,Denpasar,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1779122
IDN-10,Garut,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,127583
IDN-11,Jakarta,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,33756000
IDN-12,Jambi,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,612162
IDN-13,Jember,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,298585
IDN-15,Kuningan,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,111742
IDN-16,Madiun,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,210115
IDN-17,Magelang,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,124912
IDN-18,Makassar,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1338663
IDN-19,Mataram,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,408900
IDN-20,Medan,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,3632000
IDN-21,Mojokerto,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,130196
IDN-22,Padang,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,914970
IDN-23,Palembang,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1535952
IDN-24,Pati,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,122785
IDN-25,Pekalongan,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,298386
IDN-26,Pekanbaru,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,983356
IDN-27,Pontianak,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,618388
IDN-28,Purwokerto,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,230235
IDN-29,Samarinda,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,753370
IDN-30,Semarang,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1621384
IDN-31,Sumenep,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,84656
IDN-32,Surabaya,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,6499000
IDN-33,Tasikmalaya,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,678027
IDN-34,Tegal,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,275789
IDN-36,Yogyakarta,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,422732
IRN-1,Ahwaz,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1261042
IRN-2,Ardabil,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,529374
IRN-4,Isfahan,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,2219343
IRN-5,Kerman,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,15817
IRN-6,Kermanshah,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,952285
IRN-7,Mashhad,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,3372090
IRN-8,Qom,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1201158
IRN-9,Rasht,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,679995
IRN-10,Shiraz,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1565572
IRN-11,Tabriz,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1558693
IRN-12,Tehran,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,14148000
IRN-14,Yazd,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,529673
IRN-15,Zahedan,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,587730
JPN-1,Fukuoka,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,2286000
JPN-2,Hamamatsu,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,788211
JPN-3,Hiroshima,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1198021
JPN-4,Kanazawa,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,462479
JPN-5,Kitakyushu,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,935084
JPN-6,Kumamoto,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,738385
JPN-7,Moriyama [Otsu],SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,342607
JPN-8,Nagoya,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,9197000
JPN-9,Naha,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,316048
JPN-10,Okayama,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,720043
JPN-11,Osaka [Kyoto],SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1464890
JPN-12,Sapporo,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1961690
JPN-13,Sendai,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1061177
JPN-14,Shizuoka,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,685589
JPN-15,Takasaki [Maebashi],SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,372639
JPN-16,Tokyo,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,37732000
KAZ-1,Almaty,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1916822
KAZ-2,Nur-Sultan,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1078362
KAZ-3,Shymkent,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1028673
KIR-1,South Tarawa,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,28802
KGZ-1,Bishkek,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1074075
LAO-1,Vientiane,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,948487
MYS-1,Bukit Mertajam,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,210000
MYS-2,George Town,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,27704
MYS-3,Ipoh,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,866772
MYS-4,Kota Kinabalu,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,452058
MYS-5,Kuala Lumpur,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,8911000
MDV-1,Malé,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,133019
MHL-1,Majuro,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,30000
FSM-1,Palikir,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,6227
MNG-1,Ulaanbaatar,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1396288
MMR-1,Mandalay,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1319452
MMR-2,Yangon,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,5209541
NPL-1,Itahari,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,74501
NPL-2,Kathmandu,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,975453
NZL-1,Auckland,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1346091
NIU-1,Alofi,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1611
PAK-1,Abbottabad,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,148587
PAK-2,Faisalabad,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,3203846
PAK-3,Gujranwala,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,2027001
PAK-4,Gujrat,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,390533
PAK-5,Hyderabad (Pakistan),SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1732693
PAK-6,Karachi,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,15738000
PAK-7,Lahore,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,12306000
PAK-8,Mardan,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,358604
PAK-9,Multan,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1871843
PAK-10,Peshawar,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1970042
PAK-11,Quetta,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1001205
PAK-12,Rawalpindi [Islamabad],SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,2098231
PAK-13,Sargodha,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,659862
PAK-14,Sialkot,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,655852
PLW-1,Koror City,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,8744
PNG-1,Port Moresby,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,700000
PHL-1,Angeles (San Fernando),SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,462928
PHL-2,Bacolod,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,600783
PHL-3,Cagayan de Oro,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,728402
PHL-4,Cebu City,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,964169
PHL-6,Davao City,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1776949
PHL-7,Metro Manila,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,24922000
KOR-1,Busan,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,3453198
KOR-2,Changwon,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1046054
KOR-3,Cheongju-si,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,833276
KOR-4,Daegu,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,2461002
KOR-5,Daejeon,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1475221
KOR-6,Gwangju,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1490092
KOR-7,Jeonju,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,631532
KOR-8,Seoul,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,23016000
KOR-9,Ulsan,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1166033
RUS-1,Astrakhan,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,532504
RUS-2,Barnaul,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,633301
RUS-3,Chelyabinsk,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1202371
RUS-4,Izhevsk,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,646277
RUS-5,Kazan,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1243500
RUS-6,Krasnodar,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,948827
RUS-7,Krasnoyarsk,SEC-UDB-001,Population,(5) World Cities Database,Number,Series,2023,1083865
